id,precio,tipo,valoraciones,puntaje,personas,dormitorios,banos,estadia,distancia,dependencias
4622,90,Entire home/apt,2,5,2,1,1,4,400.9255266,1
4623,85,Entire home/apt,1,5,2,1,1,1,1736.438673,9
4624,27,Private room,0,0,1,1,1,1,1345.86446,35
4625,28,Entire home/apt,0,0,3,1,1,2,1393.543879,6
4626,29,Entire home/apt,0,0,3,1,1,3,574.944239,16
4627,32,Private room,4,4.5,2,1,0,3,1120.138609,17
4628,66,Entire home/apt,1,5,2,1,1,14,307.4672782,3
4629,19,Private room,0,0,1,1,1,2,1309.398498,10
4630,90,Entire home/apt,0,0,3,1,1,3,1799.274123,13
4631,27,Private room,0,0,0,1,2,1,1433.466592,40
4632,43,Entire home/apt,0,0,2,1,1,7,453.4868429,8
4633,21,Private room,4,4.5,2,1,1,1,1502.623966,14
4634,68,Entire home/apt,0,0,4,2,1,7,671.4384722,5
4635,85,Entire home/apt,0,0,2,0,1,1,1705.793737,7
4636,38,Entire home/apt,2,5,2,0,1,2,874.3598641,7
4637,60,Entire home/apt,0,0,4,1,1,1,686.1768209,7
4638,35,Entire home/apt,0,0,2,0,1,5,818.2132285,5
4639,33,Entire home/apt,0,0,2,1,1,3,1471.762108,3
4640,39,Entire home/apt,4,5,3,0,1,1,1638.387717,12
4641,11,Shared room,0,0,1,1,1,1,1847.742914,21
4642,30,Entire home/apt,0,0,2,1,1,6,834.8047882,5
4643,10,Private room,2,4,1,1,0,2,1375.048441,20
4644,75,Entire home/apt,2,4.5,5,2,0,3,1498.015078,12
4645,49,Entire home/apt,2,4.5,2,0,1,3,802.7718602,6
4646,30,Private room,1,5,3,1,1,1,1285.243516,3
4647,70,Entire home/apt,2,4.5,2,1,1,1,841.1039444,5
4648,50,Entire home/apt,0,0,2,0,1,3,619.3269468,17
4649,100,Entire home/apt,0,0,4,2,0,5,798.5776349,4
4650,33,Private room,0,0,2,1,2,1,817.0624117,11
4651,80,Entire home/apt,0,0,4,1,1,3,1847.382241,5
4652,45,Entire home/apt,2,5,2,0,1,4,287.0995624,1
4653,60,Entire home/apt,0,0,4,2,1,2,915.1764211,26
4654,55,Entire home/apt,0,0,2,1,1,2,982.9323617,51
4655,43,Entire home/apt,0,0,3,1,1,3,1263.471139,12
4656,41,Private room,4,4.5,2,1,1,1,1116.822821,20
4657,200,Entire home/apt,0,0,0,3,0,5,1274.830039,10
4658,65,Entire home/apt,0,0,4,2,2,5,1052.258406,4
4659,43,Entire home/apt,0,0,4,1,0,7,821.4564277,3
4660,53,Entire home/apt,0,0,4,1,1,3,673.2041723,2
4661,100,Entire home/apt,0,0,4,1,1,1,462.0394895,9
4662,60,Entire home/apt,0,0,3,1,1,1,917.1661918,10
4663,48,Entire home/apt,2,4,3,1,1,1,966.8113955,36
4664,14,Entire home/apt,0,0,3,3,1,3,1386.295045,8
4665,48,Entire home/apt,1,4,2,1,1,1,1043.789959,43
4666,34,Entire home/apt,1,5,2,1,1,7,1558.914207,4
4667,39,Entire home/apt,0,0,3,1,1,7,698.5449744,49
4668,16,Private room,0,0,1,1,1,1,750.9074218,0
4669,140,Entire home/apt,0,0,5,2,1,3,443.1950441,32
4670,80,Private room,1,5,2,1,0,1,1263.078734,0
4671,50,Entire home/apt,0,0,2,0,1,7,1808.968682,9
4672,32,Entire home/apt,3,5,3,1,1,7,641.2594878,39
4673,160,Entire home/apt,0,0,4,2,1,7,1199.252534,6
4674,40,Shared room,0,0,3,1,1,2,456.4004475,8
4675,53,Entire home/apt,0,0,3,1,1,1,1943.748451,8
4676,60,Entire home/apt,0,0,2,1,1,1,571.4096228,25
4677,25,Private room,0,0,2,1,2,2,451.0547221,0
4678,38,Entire home/apt,0,0,2,1,1,3,1448.053501,13
4679,50,Private room,0,0,2,1,1,3,1771.463801,2
4680,40,Entire home/apt,4,5,2,1,1,3,227.7046676,1
4681,20,Private room,0,0,1,1,0,7,991.718203,4
4682,35,Entire home/apt,8,3,3,1,1,2,1141.661193,8
4683,159,Entire home/apt,0,0,4,3,2,2,1765.88073,5
4684,64,Entire home/apt,0,0,3,2,2,1,874.5485727,14
4685,12,Shared room,0,0,1,1,1,1,1296.843486,1
4686,31,Private room,1,5,2,1,1,4,456.2166206,1
4687,32,Entire home/apt,0,0,3,1,1,5,406.9817266,6
4688,26,Entire home/apt,6,5,2,0,1,0,1201.257438,16
4689,155,Entire home/apt,0,0,3,1,1,2,1815.04828,5
4690,140,Entire home/apt,0,0,3,0,1,2,1871.436167,8
4691,175,Entire home/apt,0,0,4,1,0,2,1834.00666,12
4692,175,Entire home/apt,0,0,4,1,0,2,1815.197969,6
4693,18,Private room,1,5,1,1,2,3,1793.120689,39
4694,185,Entire home/apt,0,0,4,1,1,2,1868.479438,8
4695,43,Entire home/apt,0,0,3,1,1,1,675.2985157,42
4696,267,Entire home/apt,0,0,4,2,2,7,232.373552,3
4697,50,Entire home/apt,0,0,2,0,1,5,1413.264387,11
4698,40,Entire home/apt,0,0,2,0,1,1,412.7357264,3
4699,11,Shared room,0,0,1,1,2,1,599.0410596,11
4700,55,Private room,0,0,4,1,2,1,754.5720378,2
4701,45,Entire home/apt,1,5,3,1,1,1,1961.44629,7
4702,185,Entire home/apt,0,0,4,1,1,2,1815.35245,13
4703,155,Entire home/apt,0,0,4,1,0,2,1887.323205,6
4704,32,Entire home/apt,0,0,2,1,1,20,1142.834791,1
4705,32,Entire home/apt,3,4.5,2,0,1,2,1648.780607,9
4706,30,Entire home/apt,2,4.5,3,1,0,7,1086.220134,23
4707,45,Entire home/apt,0,0,2,0,1,5,1510.373154,15
4708,59,Entire home/apt,6,5,5,2,2,1,508.3474736,2
4709,40,Entire home/apt,4,5,3,1,1,2,1695.214715,41
4710,60,Entire home/apt,0,0,3,1,1,1,721.7380933,15
4711,10,Shared room,0,0,1,1,1,1,1575.044781,82
4712,40,Entire home/apt,0,0,3,1,1,7,722.3652318,38
4713,150,Entire home/apt,0,0,0,3,0,4,1780.621019,31
4714,82,Entire home/apt,0,0,3,1,1,7,329.6682667,0
4715,21,Private room,0,0,1,1,1,7,413.6585619,14
4716,32,Entire home/apt,1,5,2,0,1,2,811.19984,5
4717,37,Private room,0,0,1,1,1,1,1263.608033,7
4718,75,Entire home/apt,0,0,3,2,2,3,766.541699,2
4719,45,Entire home/apt,1,0,2,1,0,1,1134.541143,26
4720,33,Entire home/apt,0,0,2,0,1,1,1950.517561,3
4721,77,Entire home/apt,0,0,4,2,2,7,1297.632064,13
4722,40,Entire home/apt,0,0,2,3,0,1,1077.193204,1
4723,22,Shared room,0,0,4,1,2,1,459.8232123,7
4724,80,Entire home/apt,0,0,2,1,1,6,1272.871229,10
4725,50,Entire home/apt,1,5,4,1,1,2,976.0014502,15
4726,83,Entire home/apt,0,0,2,1,1,7,282.7758494,0
4727,40,Entire home/apt,14,4.5,3,0,1,1,509.7357437,8
4728,27,Private room,0,0,1,1,1,1,1528.843654,7
4729,15,Private room,0,0,1,1,2,15,1119.031956,1
4730,13,Shared room,0,0,1,1,1,3,926.4146689,26
4731,34,Private room,0,0,2,1,1,1,1680.821725,9
4732,55,Entire home/apt,0,0,2,0,1,5,1526.022544,21
4733,53,Entire home/apt,0,0,2,1,1,1,1194.798115,4
4734,32,Private room,0,0,1,1,1,1,1442.830129,5
4735,80,Entire home/apt,0,0,3,1,1,1,1464.437151,13
4736,40,Entire home/apt,0,0,3,2,1,3,1784.725227,8
4737,22,Private room,1,5,2,1,1,1,1756.408566,8
4738,120,Entire home/apt,0,0,4,2,1,7,1510.765002,12
4739,43,Private room,3,5,2,1,0,1,1149.259819,15
4740,65,Private room,0,0,2,1,1,1,794.9637676,13
4741,60,Entire home/apt,0,0,2,1,1,1,367.7269056,0
4742,35,Entire home/apt,3,3.5,3,0,1,3,598.7033853,2
4743,12,Private room,1,3,1,1,1,1,811.7907314,3
4744,23,Entire home/apt,0,0,2,0,1,10,909.5076623,4
4745,500,Entire home/apt,0,0,0,4,3,3,845.8531602,7
4746,50,Entire home/apt,0,0,2,0,1,3,388.1926565,9
4747,40,Entire home/apt,0,0,4,0,1,1,924.271499,48
4748,29,Entire home/apt,0,0,4,1,1,1,1728.203229,4
4749,38,Entire home/apt,2,0,3,0,1,3,444.6260389,2
4750,59,Entire home/apt,0,0,2,1,1,2,1688.918406,16
4751,45,Entire home/apt,2,5,4,2,0,3,693.8682928,41
4752,16,Private room,5,5,1,1,1,1,1727.448262,94
4753,110,Entire home/apt,0,0,4,2,0,3,326.5142953,0
4754,27,Private room,0,0,1,1,1,1,999.303458,0
4755,15,Private room,0,0,1,1,0,3,604.8177765,6
4756,275,Entire home/apt,0,0,4,2,0,3,1203.385355,13
4757,34,Entire home/apt,2,4,2,0,1,6,1191.555064,4
4758,18,Private room,0,0,1,1,4,1,1724.105891,8
4759,59,Entire home/apt,2,5,2,0,1,1,648.0999154,3
4760,89,Entire home/apt,0,0,3,0,1,1,1471.133747,13
4761,14,Private room,7,4.5,1,1,1,1,1831.015084,3
4762,88,Entire home/apt,0,0,3,1,1,3,651.8384768,18
4763,69,Private room,0,0,2,1,1,1,367.1206726,19
4764,45,Entire home/apt,0,0,2,1,1,3,1024.255468,49
4765,75,Entire home/apt,0,0,4,2,0,15,1769.987949,4
4766,30,Private room,0,0,2,1,1,1,1370.532295,3
4767,43,Entire home/apt,4,5,2,0,1,2,1694.653278,9
4768,19,Private room,0,0,2,1,0,5,743.5906883,5
4769,25,Private room,0,0,2,1,2,1,352.0961231,7
4770,40,Entire home/apt,1,5,3,0,1,3,1868.16569,9
4771,43,Entire home/apt,0,0,3,1,1,3,1094.156557,18
4772,22,Private room,4,4.5,1,1,2,1,932.0217084,24
4773,48,Private room,2,4.5,2,1,1,1,713.4899177,5
4774,200,Entire home/apt,0,0,0,3,0,1,400.5593827,2
4775,80,Entire home/apt,0,0,2,0,1,7,1313.34779,25
4776,16,Private room,0,0,1,1,0,15,1094.205877,2
4777,65,Entire home/apt,0,0,2,0,1,2,1531.280766,91
4778,17,Private room,0,0,1,1,1,1,733.0157147,8
4779,374,Entire home/apt,0,0,4,2,3,15,789.322993,10
4780,100,Private room,0,0,2,1,1,1,1045.858913,24
4781,30,Entire home/apt,0,0,2,0,1,2,710.1915719,3
4782,95,Entire home/apt,0,0,5,2,2,3,1037.722239,45
4783,100,Entire home/apt,0,0,1,0,1,1,636.199467,31
4784,17,Private room,2,4.5,1,1,1,1,1363.412159,9
4785,65,Private room,1,5,2,1,1,1,1827.124206,40
4786,90,Entire home/apt,2,5,4,1,2,2,1117.059929,7
4787,70,Entire home/apt,2,5,2,0,1,1,481.9282997,5
4788,65,Entire home/apt,0,0,2,2,1,2,668.4355558,26
4789,250,Entire home/apt,0,0,0,5,3,7,740.742984,6
4790,56,Entire home/apt,3,4.5,3,1,1,3,821.1990867,5
4791,56,Entire home/apt,1,5,2,1,1,2,845.9238575,3
4792,43,Entire home/apt,0,0,3,1,1,15,1222.000612,3
4793,49,Entire home/apt,0,0,4,0,1,3,1098.495921,27
4794,39,Entire home/apt,2,5,3,0,1,1,1599.304103,9
4795,38,Entire home/apt,0,0,3,0,1,7,1405.778588,5
4796,120,Entire home/apt,0,0,5,2,0,1,568.2139404,4
4797,26,Private room,1,5,2,1,1,5,1711.820044,34
4798,230,Entire home/apt,1,5,0,3,0,1,1627.89343,7
4799,45,Entire home/apt,0,0,2,1,1,1,1729.153078,8
4800,35,Entire home/apt,0,0,2,1,1,5,1043.759285,15
4801,30,Entire home/apt,4,4.5,4,1,1,5,1518.054953,24
4802,160,Entire home/apt,0,0,5,3,0,2,1167.816779,28
4803,58,Entire home/apt,0,0,2,0,1,2,1003.807029,48
4804,120,Entire home/apt,0,0,4,2,1,5,642.6459165,2
4805,16,Shared room,0,0,1,1,2,3,2014.633574,7
4806,45,Entire home/apt,0,0,3,0,1,3,1433.06688,30
4807,48,Entire home/apt,0,0,4,1,1,2,1754.913951,30
4808,56,Entire home/apt,0,0,4,2,1,1,1331.696179,7
4809,65,Private room,0,0,2,1,1,2,518.3138395,0
4810,107,Entire home/apt,0,0,3,2,0,7,449.5635999,3
4811,60,Entire home/apt,0,0,3,2,0,3,1176.605046,12
4812,43,Entire home/apt,0,0,2,1,1,10,1072.374707,29
4813,27,Entire home/apt,1,5,2,0,1,7,791.9658475,10
4814,40,Entire home/apt,0,0,2,1,1,7,1332.94895,24
4815,33,Entire home/apt,0,0,3,1,1,3,873.7518526,27
4816,35,Entire home/apt,0,0,4,2,1,7,992.5821893,26
4817,40,Entire home/apt,0,0,3,1,1,5,717.8785763,5
4818,160,Entire home/apt,1,5,0,2,0,1,1813.466577,6
4819,60,Entire home/apt,1,5,4,3,1,3,1423.070966,9
4820,38,Entire home/apt,3,5,3,1,1,2,262.4267298,6
4821,30,Private room,0,0,2,1,1,2,1126.267813,8
4822,60,Entire home/apt,0,0,5,3,1,3,1017.487008,28
4823,40,Entire home/apt,0,0,2,1,1,7,839.9848746,34
4824,260,Private room,0,0,4,1,2,2,1701.74695,34
4825,30,Private room,1,5,1,1,1,3,559.4187686,0
4826,61,Entire home/apt,0,0,2,0,1,1,1215.226856,9
4827,360,Entire home/apt,0,0,0,3,0,7,1302.989683,18
4828,25,Private room,0,0,1,1,1,3,489.887243,33
4829,54,Entire home/apt,1,1,3,0,1,1,1823.660548,9
4830,75,Entire home/apt,3,5,0,2,2,3,721.622188,1
4831,60,Entire home/apt,0,0,3,1,1,6,363.8829951,3
4832,100,Entire home/apt,0,0,3,1,1,3,1050.406163,43
4833,60,Entire home/apt,0,0,3,0,1,3,211.8408195,2
4834,60,Entire home/apt,0,0,3,1,1,6,850.5422244,48
4835,50,Entire home/apt,1,5,4,3,0,3,1411.632914,27
4836,350,Entire home/apt,0,0,0,3,2,3,1194.540773,11
4837,79,Entire home/apt,0,0,3,1,1,0,393.08397,6
4838,25,Private room,0,0,1,1,2,1,903.9953583,2
4839,28,Private room,0,0,1,1,1,1,1658.934899,9
4840,27,Entire home/apt,0,0,2,1,1,6,813.5612164,3
4841,40,Entire home/apt,0,0,3,1,1,1,1116.715368,18
4842,20,Private room,1,4,1,1,1,4,1341.759307,7
4843,59,Private room,0,0,2,1,1,1,1622.132392,24
4844,75,Entire home/apt,0,0,3,1,2,3,820.7520295,3
4845,80,Entire home/apt,0,0,4,2,1,3,1261.168952,9
4846,64,Entire home/apt,0,0,2,0,1,3,485.305799,0
4847,100,Private room,0,0,3,1,0,1,1295.581119,6
4848,45,Entire home/apt,1,5,2,1,1,1,936.6309457,3
4849,60,Entire home/apt,0,0,2,0,1,1,942.433097,33
4850,57,Entire home/apt,0,0,3,2,1,1,787.2113857,3
4851,115,Entire home/apt,1,5,4,2,2,7,765.3966946,7
4852,65,Entire home/apt,0,0,3,1,1,7,857.863561,6
4853,11,Shared room,0,0,1,1,0,1,1808.38499,8
4854,65,Entire home/apt,0,0,3,0,1,3,1134.137938,13
4855,21,Private room,0,0,2,1,0,1,832.2512967,7
4856,73,Entire home/apt,0,0,3,0,1,7,584.4820766,0
4857,70,Entire home/apt,1,4,2,1,2,3,1020.971411,4
4858,55,Entire home/apt,0,0,3,1,1,1,1397.503272,4
4859,60,Entire home/apt,0,0,3,1,1,3,689.246167,37
4860,15,Private room,4,5,2,1,1,1,795.0070042,2
4861,65,Entire home/apt,1,0,4,1,0,3,417.6581878,3
4862,65,Entire home/apt,1,5,4,2,0,3,846.6182795,33
4863,27,Shared room,0,0,1,1,1,1,831.9084683,0
4864,32,Private room,1,5,2,1,2,1,532.6755807,5
4865,98,Entire home/apt,0,0,4,2,2,2,389.4339458,19
4866,50,Private room,0,0,3,1,0,1,1729.021506,6
4867,45,Entire home/apt,1,4,3,1,1,3,1635.131015,44
4868,55,Entire home/apt,2,4.5,4,2,1,3,1518.659745,89
4869,38,Entire home/apt,0,0,2,1,1,1,1618.829177,5
4870,25,Private room,1,5,2,1,1,1,663.1515852,3
4871,50,Entire home/apt,0,0,1,1,1,3,561.5753728,3
4872,138,Entire home/apt,0,0,3,1,1,3,436.6462382,24
4873,34,Private room,0,0,1,1,1,3,1072.615912,12
4874,120,Entire home/apt,0,0,0,3,3,1,767.31402,6
4875,150,Entire home/apt,0,0,4,1,0,3,742.4226158,13
4876,25,Private room,9,4.5,2,1,1,1,355.020731,16
4877,30,Entire home/apt,4,5,2,0,1,2,1062.981375,7
4878,33,Entire home/apt,3,4,2,0,1,3,456.1001221,5
4879,55,Entire home/apt,1,5,3,1,2,3,730.7169619,2
4880,35,Shared room,0,0,1,1,1,1,1311.595423,32
4881,53,Entire home/apt,0,0,2,0,1,5,595.1486863,34
4882,65,Entire home/apt,0,0,2,2,2,4,503.4947798,5
4883,79,Private room,0,0,3,1,1,1,1426.908432,76
4884,40,Entire home/apt,1,4,2,0,1,2,1255.940388,19
4885,89,Entire home/apt,0,0,4,2,1,1,1346.155454,74
4886,50,Entire home/apt,2,4.5,2,1,1,4,992.7585956,7
4887,49,Entire home/apt,1,5,2,0,1,1,1162.115482,0
4888,50,Entire home/apt,3,4.5,2,0,1,3,1104.074688,8
4889,79,Entire home/apt,1,5,0,2,1,5,941.727894,9
4890,55,Entire home/apt,0,0,2,1,1,1,1251.224917,10
4891,200,Entire home/apt,0,0,0,3,0,1,1320.252063,0
4892,45,Private room,1,5,2,1,0,3,1282.3675,10
4893,26,Private room,0,0,1,1,0,1,48.76766255,3
4894,40,Entire home/apt,0,0,3,2,1,2,1722.98806,3
4895,13,Private room,0,0,1,1,1,1,578.8329153,40
4896,110,Entire home/apt,0,0,4,2,0,1,646.2410923,2
4897,50,Entire home/apt,1,3,4,1,1,3,1660.672481,47
4898,39,Entire home/apt,0,0,2,0,1,3,1990.825996,3
4899,30,Private room,0,0,4,1,1,1,1031.302255,3
4900,23,Private room,0,0,2,1,2,15,354.3793131,4
4901,18,Private room,0,0,4,1,1,1,932.8808605,22
4902,64,Entire home/apt,0,0,2,0,1,1,1630.170737,27
4903,130,Entire home/apt,0,0,0,3,0,2,1806.378448,5
4904,35,Private room,0,0,2,1,0,1,594.3634967,1
4905,142,Entire home/apt,0,0,0,3,4,7,604.9367006,4
4906,22,Private room,0,0,4,1,0,1,1701.684145,10
4907,120,Entire home/apt,0,0,4,1,0,3,1630.55554,4
4908,100,Entire home/apt,0,0,4,2,0,1,1888.566628,10
4909,70,Entire home/apt,0,0,3,1,1,3,833.7413537,22
4910,60,Entire home/apt,1,5,4,2,1,3,1687.061811,8
4911,42,Entire home/apt,1,5,3,1,1,1,818.6998292,5
4912,20,Private room,1,5,1,1,1,1,1351.776454,40
4913,21,Private room,0,0,1,1,1,1,507.2261761,0
4914,50,Private room,0,0,1,1,2,1,661.7322784,1
4915,39,Entire home/apt,1,5,4,0,1,1,1602.293889,11
4916,45,Entire home/apt,0,0,3,1,1,1,1224.211955,4
4917,16,Shared room,1,4,4,1,3,2,781.6023049,26
4918,25,Entire home/apt,1,5,2,0,1,7,56.51246661,1
4919,27,Private room,0,0,2,1,1,1,606.7190545,3
4920,30,Private room,0,0,1,1,1,1,998.2530865,25
4921,30,Shared room,0,0,2,1,1,1,1228.703748,10
4922,20,Private room,0,0,1,1,1,7,1613.86284,42
4923,70,Entire home/apt,0,0,4,3,2,7,1643.50328,4
4924,27,Private room,4,5,2,1,1,2,1706.235203,9
4925,64,Entire home/apt,0,0,2,1,1,4,823.9537122,22
4926,85,Entire home/apt,0,0,5,3,3,14,1259.136659,14
4927,35,Entire home/apt,0,0,3,1,2,4,627.1459342,3
4928,60,Entire home/apt,0,0,5,2,0,3,1793.169839,25
4929,20,Shared room,1,3,1,1,1,1,1657.750689,72
4930,21,Private room,0,0,2,1,1,1,898.7417651,3
4931,16,Shared room,0,0,1,1,1,1,489.7947207,4
4932,295,Entire home/apt,0,0,0,3,2,3,333.3818783,0
4933,200,Entire home/apt,1,0,0,3,2,1,892.2670982,24
4934,101,Private room,0,0,0,1,1,4,1003.356906,28
4935,12,Private room,1,5,2,1,1,1,911.7169378,4
4936,60,Entire home/apt,5,4,3,1,1,2,478.2102472,5
4937,85,Entire home/apt,1,5,4,1,2,1,1846.927128,5
4938,48,Entire home/apt,3,4.5,3,1,1,3,331.6263881,21
4939,200,Entire home/apt,1,0,0,5,0,1,1095.285949,0
4940,80,Private room,0,0,2,1,1,1,487.7569943,30
4941,45,Private room,0,0,4,1,1,1,881.1905987,7
4942,32,Private room,0,0,2,1,1,1,859.7019773,9
4943,45,Private room,0,0,3,1,1,1,876.9794887,6
4944,38,Private room,0,0,3,1,1,1,903.6149815,10
4945,170,Entire home/apt,0,0,2,1,0,3,442.2418982,0
4946,74,Entire home/apt,0,0,4,0,2,4,965.2925311,25
4947,250,Entire home/apt,0,0,5,2,0,3,501.4938718,7
4948,59,Entire home/apt,1,4,3,1,1,2,515.9238056,5
4949,45,Entire home/apt,0,0,3,1,1,3,489.695586,25
4950,42,Entire home/apt,0,0,2,1,0,3,2042.306775,3
4951,52,Entire home/apt,1,5,3,1,1,3,1149.891234,5
4952,31,Entire home/apt,0,0,2,1,1,5,621.8845107,0
4953,16,Private room,0,0,0,1,6,1,1066.158768,4
4954,50,Entire home/apt,3,5,2,1,1,2,268.846303,1
4955,27,Entire home/apt,0,0,2,1,1,2,657.1146262,17
4956,21,Private room,0,0,2,1,0,1,152.9642712,4
4957,44,Private room,0,0,2,1,1,1,1866.45085,2
4958,100,Private room,0,0,4,1,1,3,1215.025822,9
4959,25,Private room,1,3,0,1,1,1,1693.807215,33
4960,25,Private room,1,5,1,1,1,1,1680.791495,60
4961,80,Private room,0,0,2,1,1,1,1562.1714,36
4962,100,Private room,0,0,2,1,1,1,1050.671193,26
4963,17,Private room,0,0,1,1,1,3,973.97089,10
4964,50,Private room,0,0,2,1,2,1,1936.172871,3
4965,35,Private room,5,5,3,1,2,2,1524.178806,13
4966,60,Entire home/apt,0,0,3,1,1,3,1244.950502,9
4967,55,Entire home/apt,0,0,3,1,0,1,809.9963553,7
4968,45,Entire home/apt,0,0,3,1,1,1,1175.125971,11
4969,63,Entire home/apt,5,5,4,1,0,2,92.89990739,3
4970,32,Entire home/apt,5,5,2,0,1,2,856.5468102,4
4971,192,Entire home/apt,0,0,0,2,2,1,1330.879356,28
4972,50,Entire home/apt,0,0,2,1,1,7,1016.808402,5
4973,25,Private room,0,0,1,1,1,1,847.8379271,10
4974,34,Private room,0,0,1,1,0,1,1011.488893,12
4975,43,Entire home/apt,0,0,2,1,1,1,1414.126874,35
4976,92,Entire home/apt,1,5,0,2,0,3,1567.592475,3
4977,80,Entire home/apt,0,0,4,2,1,1,1415.193461,8
4978,30,Private room,0,0,2,1,1,1,125.9067577,3
4979,23,Private room,0,0,1,1,1,1,770.733046,4
4980,230,Entire home/apt,0,0,0,4,0,7,753.8234375,8
4981,60,Entire home/apt,0,0,4,2,1,4,1188.655237,11
4982,170,Entire home/apt,0,0,0,3,3,1,1855.364216,7
4983,60,Entire home/apt,2,4.5,3,1,0,7,1263.074241,20
4984,16,Private room,0,0,1,1,1,1,771.2293838,0
4985,53,Entire home/apt,0,0,2,1,1,1,1190.461022,0
4986,21,Private room,0,0,1,1,1,1,1350.181013,9
4987,50,Entire home/apt,0,0,2,1,1,4,183.3771746,8
4988,83,Entire home/apt,1,5,3,1,1,1,1393.454731,6
4989,44,Entire home/apt,2,5,2,1,1,1,346.6968636,7
4990,34,Private room,0,0,1,1,0,1,559.035138,35
4991,30,Shared room,0,0,2,1,0,1,690.8275083,44
4992,22,Private room,2,5,2,1,2,1,1403.226109,9
4993,16,Shared room,0,0,0,1,3,1,642.562546,7
4994,45,Entire home/apt,0,0,4,1,1,3,1502.345241,2
4995,19,Private room,0,0,1,1,1,3,1759.025685,2
4996,18,Private room,0,0,2,1,1,1,1874.36642,6
4997,140,Entire home/apt,0,0,5,3,2,1,1034.042519,10
4998,250,Entire home/apt,0,0,4,2,3,10,286.5853751,2
4999,40,Private room,0,0,2,1,1,1,1294.392385,9
5000,24,Private room,0,0,1,1,1,1,198.2201498,0
5001,50,Entire home/apt,0,0,2,1,1,3,618.6736332,2
5002,50,Entire home/apt,0,0,2,1,0,3,1380.799014,7
5003,56,Entire home/apt,1,5,4,2,1,3,865.1203637,18
5004,60,Entire home/apt,0,0,3,0,1,1,704.5398627,50
5005,200,Entire home/apt,0,0,4,2,0,3,799.4537183,14
5006,43,Entire home/apt,6,4.5,4,1,1,1,495.9785303,27
5007,42,Entire home/apt,2,4.5,2,0,1,2,1581.004272,39
5008,37,Entire home/apt,0,0,3,0,1,3,1275.500645,17
5009,25,Private room,0,0,1,1,1,7,551.9503813,6
5010,19,Private room,2,4.5,1,1,1,1,1075.737117,3
5011,25,Private room,0,0,1,1,1,7,572.7325344,4
5012,49,Entire home/apt,0,0,2,1,1,4,876.1377838,18
5013,50,Entire home/apt,1,5,2,0,1,1,562.8230111,11
5014,120,Entire home/apt,0,0,4,2,0,1,1748.699051,7
5015,75,Entire home/apt,3,4.5,3,0,1,1,1656.61221,4
5016,100,Private room,0,0,2,1,1,1,1101.944469,19
5017,71,Entire home/apt,0,0,4,3,0,3,1052.425471,26
5018,43,Private room,0,0,1,1,2,1,539.5222346,27
5019,32,Entire home/apt,0,0,3,1,1,3,549.7581251,1
5020,107,Entire home/apt,0,0,4,2,0,1,929.8204119,24
5021,50,Entire home/apt,2,4.5,4,2,2,2,1663.552699,2
5022,130,Entire home/apt,0,0,4,2,0,3,273.9501545,2
5023,22,Private room,0,0,1,1,2,5,879.6294207,4
5024,32,Entire home/apt,4,5,2,0,1,3,940.0133362,7
5025,19,Private room,0,0,1,1,1,4,425.9963162,1
5026,75,Private room,0,0,2,1,1,1,525.2127998,11
5027,16,Private room,0,0,1,1,1,1,871.8344987,34
5028,60,Entire home/apt,0,0,2,1,0,1,627.9912071,2
5029,55,Entire home/apt,0,0,3,1,1,1,769.0637571,12
5030,33,Entire home/apt,0,0,2,1,1,3,757.0406433,23
5031,80,Entire home/apt,0,0,4,2,0,5,806.1652801,4
5032,21,Private room,0,0,2,1,1,1,2038.976031,6
5033,31,Entire home/apt,0,0,2,0,1,2,1470.04603,38
5034,14,Shared room,0,0,1,1,1,1,1679.453636,3
5035,68,Entire home/apt,1,5,3,1,0,3,352.8906437,6
5036,29,Private room,1,5,2,1,2,1,1082.011508,4
5037,50,Entire home/apt,2,5,4,2,1,2,1562.598609,16
5038,50,Entire home/apt,0,0,2,1,1,3,1521.489641,3
5039,25,Private room,0,0,2,1,1,1,755.0488524,0
5040,30,Private room,1,5,1,1,1,1,1626.612239,5
5041,26,Private room,0,0,1,1,1,4,524.4361515,7
5042,30,Entire home/apt,2,4.5,4,2,1,4,644.9709943,29
5043,42,Entire home/apt,1,3,2,1,1,2,1513.623248,23
5044,16,Shared room,0,0,3,1,5,7,1731.393016,10
5045,50,Entire home/apt,1,4,4,2,0,3,758.6246791,6
5046,49,Entire home/apt,1,5,3,0,1,3,826.2538321,5
5047,16,Shared room,0,0,2,1,5,7,1605.881784,11
5048,42,Private room,0,0,1,1,0,2,1056.866566,4
5049,50,Entire home/apt,0,0,2,1,1,1,1040.703067,7
5050,75,Entire home/apt,0,0,5,3,2,2,661.3610198,4
5051,55,Entire home/apt,0,0,1,0,1,1,833.2878166,16
5052,32,Entire home/apt,0,0,3,1,1,1,651.7878802,3
5053,139,Entire home/apt,0,0,4,2,1,1,1607.617354,4
5054,53,Shared room,0,0,3,1,0,1,699.6047284,6
5055,48,Entire home/apt,1,5,2,1,1,1,879.1059932,1
5056,30,Entire home/apt,0,0,2,1,1,5,1246.996172,5
5057,60,Entire home/apt,0,0,3,2,1,1,1738.410741,91
5058,43,Private room,0,0,2,1,1,1,1457.743283,23
5059,135,Entire home/apt,0,0,4,2,2,3,1142.257814,8
